"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000270954",0.456419619052741,1.02987028535532,0.38447043532473,0.704956022756354,0.999332765135134,-4.60000643214802
"ENSG00000184349",0.234752266884705,8.75194472809056,0.382567746779911,0.706342802606122,0.999332765135134,-4.60181785512573
"ENSG00000180353",0.465464839057172,7.70881376642873,0.382247372456437,0.70657641226443,0.999332765135134,-4.60083507642063
"ENSG00000229452",0.389667172822775,2.45875154349126,0.382166019026955,0.706635738093534,0.999332765135134,-4.59986496232579
"ENSG00000154175",0.287587021926001,7.31366343738985,0.381041898496706,0.707455684184184,0.999332765135134,-4.60075272256512
"ENSG00000144218",0.218400805431868,9.10847395910494,0.380825224829038,0.707613770617597,0.999332765135134,-4.60224086427336
"ENSG00000251442",-0.274284859528739,8.81576754664439,-0.37804816408617,0.709641136188709,0.999332765135134,-4.60153793293038
"ENSG00000173988",0.533500378600268,7.29773247873732,0.377650889754269,0.709931344700206,0.999332765135134,-4.60167629497118
"ENSG00000151552",0.446978060147821,9.2069103160188,0.377136131340223,0.710307442915602,0.999332765135134,-4.60260011034166
"ENSG00000170624",0.270006097089091,9.89034971372226,0.377098004273209,0.710335302752475,0.999332765135134,-4.6027764314006
"ENSG00000170775",0.566301606179668,7.84387873959828,0.373456356290878,0.712998217032269,0.999332765135134,-4.60176580783545
"ENSG00000232892",-0.355473145548758,4.20815609002214,-0.372848018631083,0.713443427336019,0.999332765135134,-4.59975759084395
"ENSG00000169507",-0.252100066216008,3.63696033341005,-0.372808757625897,0.713472164027585,0.999332765135134,-4.59975518534436
"ENSG00000286122",0.41337192004669,5.56923915487748,0.371751111842723,0.71424646242725,0.999332765135134,-4.59993768348849
"ENSG00000172243",0.441119974886249,7.16975959836721,0.37040438737823,0.715232854941366,0.999332765135134,-4.60076418853593
"ENSG00000107518",-0.264923581410503,9.68757947705451,-0.367956723744525,0.717026934042735,0.999332765135134,-4.60245328788907
"ENSG00000167851",0.417174221636068,5.74997270401358,0.367799251403786,0.717142415497677,0.999332765135134,-4.59995554732398
"ENSG00000137766",0.225004901490232,6.40337039798274,0.367767329657625,0.717165825983382,0.999332765135134,-4.60038537920782
"ENSG00000176641",0.483898397633398,5.26552126494846,0.367551234369813,0.717324311577216,0.999332765135134,-4.60012121746832
"ENSG00000247287",0.345238749447002,3.10968997022919,0.366849132490183,0.717839328190603,0.999332765135134,-4.59979144871473
"ENSG00000253474",0.524823008921497,3.49134837857951,0.366632198999839,0.717998484663065,0.999332765135134,-4.59976383469399
"ENSG00000253154",-0.588882086829027,4.21333319684388,-0.366551884438194,0.718057411990798,0.999332765135134,-4.59980977625479
"ENSG00000152578",0.262210471758385,10.2365638895867,0.366163169868502,0.718342640089108,0.999332765135134,-4.60297486988826
"ENSG00000183098",0.279555085824661,8.40092813158568,0.365268195594532,0.71899950905027,0.999332765135134,-4.60178287498626
"ENSG00000101958",0.478798199386142,6.78038886628985,0.364701305566032,0.719415695861685,0.999332765135134,-4.60108017500565
"ENSG00000253582",-0.337867392011066,8.49180098553598,-0.364379413359571,0.719652055649486,0.999332765135134,-4.60146601600359
"ENSG00000232895",-0.489043030770832,2.96484103711019,-0.363412399841497,0.720362290996448,0.999332765135134,-4.59983588612534
"ENSG00000136750",0.26889485307679,5.25375918271627,0.363233709016276,0.720493561340987,0.999332765135134,-4.59993973342934
"ENSG00000060138",-0.293406563998676,6.70198084536204,-0.362841677794926,0.720781587612797,0.999332765135134,-4.60028331716643
"ENSG00000168405",-0.285437585395094,9.96548427617028,-0.362634248496802,0.720934003752196,0.999332765135134,-4.60251284279635
"ENSG00000249614",0.565639189968728,4.67037923358944,0.362366951490131,0.721130427527701,0.999332765135134,-4.60013462967927
"ENSG00000277851",0.436699814383181,6.70330722400964,0.362315725602067,0.721168073253712,0.999332765135134,-4.60049533898087
"ENSG00000080224",0.212967981238675,9.07768159434424,0.36160195323984,0.721692698067995,0.999332765135134,-4.60211496719924
"ENSG00000242574",0.475844462402932,6.02167834471514,0.360293335934176,0.722654903456345,0.999332765135134,-4.60000942547356
